,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
876,37,3,2,2,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805
877,37,3,2,2,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183
878,37,3,2,2,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778
879,37,3,2,2,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875
880,37,3,2,2,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851
881,37,3,0,2,10,0.8,3.94,1506.0,960,38,0.0,0,0,8.0,0.385791667
882,37,3,2,2,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459
883,37,3,0,2,7,0.7,5.13,1491.0,960,38,0.0,0,0,8.0,0.283958333
884,38,3,0,0,10,0.8,3.94,1506.0,2400,38,0.0,0,0,20.0,0.955791667
885,38,3,0,0,8,0.7,5.13,1491.0,960,39,0.0,0,0,8.0,0.930416667
886,38,3,0,0,12,0.8,5.13,1491.0,1080,39,0.0,0,0,9.0,0.9025
887,38,3,0,0,3,0.8,5.13,1491.0,2160,39,0.0,0,0,18.0,0.87115
888,38,3,2,0,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961
889,38,3,2,0,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255
890,38,3,2,0,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255
891,38,3,2,0,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115
892,38,3,2,0,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101
893,38,3,2,0,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939
894,38,3,2,0,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623
895,38,3,2,0,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035
896,38,3,2,0,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069
897,38,3,2,0,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128
898,38,3,2,0,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667
899,38,3,0,0,6,0.8,2.9,1520.0,960,39,0.0,0,0,8.0,0.3715625
900,38,3,0,0,9,0.8,2.9,1520.0,960,39,0.0,0,0,8.0,0.3715625
901,38,3,0,0,2,0.8,5.13,1491.0,960,39,0.0,0,0,8.0,0.36871875
902,38,3,0,0,7,0.7,5.13,1491.0,960,39,0.0,0,0,8.0,0.356458333
903,39,3,0,4,10,0.7,2.9,1520.0,1800,39,0.0,0,0,15.0,0.902222222
904,39,3,0,4,3,0.8,4.6,1498.0,1440,39,0.0,0,0,12.0,0.811388889
905,39,3,2,4,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961
906,39,3,2,4,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255
907,39,3,2,4,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839
908,39,3,0,4,8,0.7,4.6,1498.0,960,39,0.0,0,0,8.0,0.791458333
909,39,3,2,4,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326
910,39,3,2,4,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101
911,39,3,2,4,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269
912,39,3,2,4,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991
913,39,3,0,4,6,0.75,2.9,1520.0,1800,39,0.0,0,0,15.0,0.726933333
914,39,3,0,4,9,0.7,2.9,1520.0,1800,39,0.0,0,0,15.0,0.726933333
915,39,3,2,4,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623
916,39,3,2,4,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519
917,39,3,2,4,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795
918,39,3,0,4,11,0.7,2.9,1520.0,960,39,0.0,0,0,8.0,0.5046875
919,39,3,2,4,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491
920,39,3,0,4,2,0.7,3.9,1507.0,960,39,0.0,0,0,8.0,0.325
921,39,3,2,4,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286
922,40,3,2,5,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667
923,40,3,0,5,5,0.8,4.6,1498.0,1080,39,0.0,0,0,9.0,0.902962963
924,40,3,0,5,3,0.8,4.6,1498.0,2400,39,0.0,0,0,20.0,0.900833333
925,40,3,0,5,12,0.8,4.6,1498.0,1800,39,0.0,0,0,15.0,0.899555556
926,40,3,0,5,10,0.7,2.9,1520.0,1200,39,0.0,0,0,10.0,0.845833333
927,40,3,2,5,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642
928,40,3,2,5,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961
929,40,3,2,5,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819
930,40,3,2,5,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101
931,40,3,2,5,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571
932,40,3,2,5,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897
933,40,3,2,5,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069
934,40,3,2,5,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811
935,40,3,2,5,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333
936,40,3,0,5,7,0.75,4.6,1498.0,960,39,0.0,0,0,8.0,0.676666667
937,40,3,0,5,8,0.7,4.6,1498.0,960,39,0.0,0,0,8.0,0.658541667
938,40,3,2,5,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339
939,40,3,2,5,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952
940,40,3,0,5,2,0.7,3.9,1507.0,960,39,0.0,0,0,8.0,0.440375
941,40,3,0,5,6,0.75,2.9,1520.0,960,39,0.0,0,0,8.0,0.410833333
942,40,3,0,5,9,0.7,2.9,1520.0,960,39,0.0,0,0,8.0,0.410833333
943,41,3,0,3,3,0.8,4.6,1498.0,6300,39,0.0,0,0,15.0,0.921703704
944,41,3,0,3,5,0.8,4.6,1498.0,7560,40,0.0,0,0,18.0,0.921604938
945,41,3,2,3,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642
946,41,3,2,3,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667
947,41,3,2,3,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961
948,41,3,0,3,1,0.5,3.94,1506.0,3360,40,0.0,0,0,8.0,0.768847222
949,41,3,2,3,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101
950,41,3,2,3,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684
951,41,3,2,3,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895
952,41,3,2,3,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897
953,41,3,2,3,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773
954,41,3,2,3,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931
955,41,3,0,3,12,0.8,4.6,1498.0,3780,40,0.0,0,0,9.0,0.590617284
956,41,3,0,3,2,0.7,3.9,1507.0,960,40,0.0,0,0,8.0,0.5565625
